,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_rate
1654,white,0.36111111111111116,0.13333333333333333,0.3561643835616438,0.042328042328042326,0.2237762237762238,0.47560975609756095,0.4963235294117648,0.45125887669463793,0.6391752577319587,0.6944444444444444,0.24793388429752072,6,1
1655,white,0.3472222222222223,0.09333333333333332,0.4931506849315068,0.0634920634920635,0.17482517482517484,0.5121951219512195,0.5294117647058824,0.3285990961910841,0.7216494845360826,0.6527777777777777,0.4958677685950412,8,1
1656,white,0.3472222222222223,0.09333333333333332,0.4931506849315068,0.0634920634920635,0.17482517482517484,0.5121951219512195,0.5294117647058824,0.3285990961910841,0.7216494845360826,0.6527777777777777,0.4958677685950412,8,1
1657,white,0.6250000000000001,0.12000000000000002,0.4246575342465753,0.253968253968254,0.30069930069930073,0.5609756097560976,0.5294117647058824,0.5287282117495096,0.5360824742268044,0.22222222222222227,0.2975206611570249,5,0
1658,white,0.3055555555555556,0.31999999999999995,0.5068493150684931,0.0634920634920635,0.2937062937062937,0.14634146341463414,0.713235294117647,0.47708198837960936,0.793814432989691,0.3055555555555555,0.4132231404958677,4,0
1659,white,0.638888888888889,0.1733333333333333,0.3561643835616438,0.45767195767195773,0.17482517482517484,0.8780487804878049,0.5,0.47708198837960936,0.34020618556701,0.20833333333333331,0.5619834710743801,6,1
1660,white,0.6666666666666666,0.4933333333333333,0.547945205479452,0.04761904761904763,0.4055944055944057,0.1951219512195122,0.34558823529411764,0.554551323434481,0.5670103092783503,0.486111111111111,0.3471074380165289,6,1
1661,white,0.38888888888888895,0.2133333333333333,0.3972602739726027,0.3280423280423281,0.2027972027972028,0.6463414634146342,0.4448529411764706,0.3931568754034913,0.6288659793814433,0.3333333333333333,0.5950413223140494,7,1
1662,white,0.638888888888889,0.1733333333333333,0.3561643835616438,0.45767195767195773,0.17482517482517484,0.8780487804878049,0.5,0.47708198837960936,0.34020618556701,0.20833333333333331,0.5619834710743801,6,1
1663,white,0.48611111111111127,0.33333333333333337,0.3561643835616438,0.10582010582010584,0.21678321678321683,0.34146341463414637,0.4007352941176471,0.27049709489993745,0.36082474226804084,0.4166666666666667,0.6280991735537191,7,1
1664,white,0.45833333333333337,0.24000000000000002,0.410958904109589,0.07936507936507937,0.16783216783216787,0.5975609756097561,0.5588235294117647,0.24467398321498024,0.6288659793814433,0.2916666666666667,0.6776859504132229,7,1
1665,white,0.5972222222222222,0.3733333333333333,0.3972602739726027,0.3703703703703704,0.18181818181818188,0.43902439024390244,0.42647058823529416,0.43834732085215933,0.4536082474226806,0.16666666666666674,0.6611570247933882,5,0
1666,white,0.5416666666666666,0.16,0.3287671232876712,0.05291005291005292,0.1188811188811189,0.3048780487804878,0.6727941176470588,0.25112976113621954,0.3711340206185567,0.7222222222222221,0.6776859504132229,7,1
1667,white,0.763888888888889,0.10666666666666666,0.410958904109589,0.042328042328042326,0.23076923076923084,0.3048780487804878,0.625,0.535183989670756,0.4432989690721647,0.3333333333333333,0.18181818181818166,5,0
1668,white,0.3472222222222223,0.33333333333333337,0.3287671232876712,0.05291005291005292,0.31468531468531474,0.2926829268292683,0.40808823529411764,0.46417043253711654,0.6597938144329896,0.3888888888888889,0.2148760330578514,5,0
1669,white,0.5416666666666666,0.18666666666666668,0.4931506849315068,0.042328042328042326,0.3286713286713287,0.24390243902439024,0.5404411764705882,0.3802453195610127,0.4948453608247423,0.43055555555555564,0.39669421487603307,6,1
1670,white,0.48611111111111127,0.36,0.4246575342465753,0.917989417989418,0.3706293706293707,0.5,0.6654411764705882,0.8450613298902567,0.5670103092783503,0.5833333333333333,0.18181818181818166,5,0
1671,white,0.375,0.3866666666666666,0.3287671232876712,0.07407407407407408,0.3846153846153847,0.2682926829268293,0.41911764705882354,0.48353776630084155,0.6185567010309279,0.4444444444444445,0.23140495867768607,5,0
1672,white,0.38888888888888895,0.3866666666666666,0.5616438356164383,0.3015873015873016,0.36363636363636365,0.25609756097560976,0.525735294117647,0.5287282117495096,0.4536082474226806,0.34722222222222215,0.2644628099173554,6,1
1673,white,0.44444444444444453,0.3866666666666666,0.4383561643835616,0.042328042328042326,0.19580419580419584,0.3170731707317073,0.44117647058823534,0.30277598450614107,0.48453608247422686,0.5555555555555556,0.6611570247933882,5,0
1674,white,0.41666666666666674,0.22666666666666666,0.3698630136986301,0.44708994708994715,0.20979020979020985,0.43902439024390244,0.4485294117647059,0.4189799870884485,0.5670103092783503,0.16666666666666674,0.5454545454545454,8,1
1675,white,0.4027777777777778,0.19999999999999998,0.3972602739726027,0.7830687830687831,0.4475524475524476,0.6707317073170732,0.613970588235294,0.7288573273079493,0.35051546391752586,0.2638888888888889,0.11570247933884281,6,1
1676,white,0.3472222222222223,0.24000000000000002,0.2876712328767123,0.34391534391534395,0.21678321678321683,0.4146341463414634,0.5735294117647058,0.5480955455132346,0.6907216494845363,0.49999999999999994,0.31404958677685957,6,1
1677,white,0.513888888888889,0.29333333333333333,0.3013698630136986,0.5079365079365079,0.2797202797202798,0.6829268292682927,0.6801470588235293,0.6126533247256418,0.3711340206185567,0.25000000000000006,0.2148760330578514,6,1
1678,white,0.763888888888889,0.10666666666666666,0.3150684931506849,0.05291005291005292,0.23076923076923084,0.15853658536585366,0.22426470588235292,0.45771465461588434,0.36082474226804084,0.1388888888888889,0.24793388429752072,5,0
1679,white,0.4027777777777778,0.19999999999999998,0.3972602739726027,0.7830687830687831,0.4475524475524476,0.6707317073170732,0.613970588235294,0.7288573273079493,0.35051546391752586,0.2638888888888889,0.11570247933884281,6,1
1680,white,0.3472222222222223,0.24000000000000002,0.2876712328767123,0.34391534391534395,0.21678321678321683,0.4146341463414634,0.5735294117647058,0.5480955455132346,0.6907216494845363,0.49999999999999994,0.31404958677685957,6,1
1681,white,0.513888888888889,0.29333333333333333,0.3013698630136986,0.5079365079365079,0.2797202797202798,0.6829268292682927,0.6801470588235293,0.6126533247256418,0.3711340206185567,0.25000000000000006,0.2148760330578514,6,1
1682,white,0.5000000000000001,0.33333333333333337,0.5342465753424658,0.6243386243386244,0.39160839160839167,0.34146341463414637,0.41544117647058826,0.664299548095542,0.4536082474226806,0.2361111111111111,0.23140495867768607,5,0
1683,white,0.513888888888889,0.3999999999999999,0.273972602739726,0.14814814814814817,0.25874125874125875,0.0975609756097561,0.40441176470588236,0.47062621045836295,0.4432989690721647,0.2638888888888889,0.23140495867768607,5,0
1684,white,0.6805555555555557,0.16,0.5890410958904109,0.761904761904762,0.3076923076923077,0.7195121951219512,0.6544117647058824,0.8837959974176925,0.5773195876288657,0.7916666666666667,0.1322314049586777,6,1
1685,white,0.5000000000000001,0.33333333333333337,0.5342465753424658,0.6243386243386244,0.39160839160839167,0.34146341463414637,0.41544117647058826,0.664299548095542,0.4536082474226806,0.2361111111111111,0.23140495867768607,5,0
1686,white,0.6805555555555557,0.16,0.5890410958904109,0.761904761904762,0.3076923076923077,0.7195121951219512,0.6544117647058824,0.8837959974176925,0.5773195876288657,0.7916666666666667,0.1322314049586777,6,1
1687,white,0.375,0.3733333333333333,0.2876712328767123,0.04761904761904763,0.2797202797202798,0.4634146341463415,0.6544117647058824,0.3673337637185341,0.47422680412371143,0.2638888888888889,0.31404958677685957,6,1
1688,white,0.513888888888889,0.3999999999999999,0.273972602739726,0.14814814814814817,0.25874125874125875,0.0975609756097561,0.40441176470588236,0.47062621045836295,0.4432989690721647,0.2638888888888889,0.23140495867768607,5,0
1689,white,0.23611111111111116,0.5066666666666666,0.3287671232876712,0.2222222222222222,0.23076923076923084,0.2804878048780488,0.2426470588235294,0.23821820529374094,0.5876288659793816,0.20833333333333331,0.7603305785123966,6,1
1690,white,0.45833333333333337,0.09333333333333332,0.5205479452054794,0.031746031746031744,0.2027972027972028,0.2073170731707317,0.3823529411764706,0.29632020658489466,0.48453608247422686,0.2916666666666667,0.5123966942148759,6,1
1691,white,0.5972222222222222,0.45333333333333325,0.3972602739726027,0.18518518518518517,0.14685314685314688,0.36585365853658536,0.34558823529411764,0.25758553905745885,0.28865979381443285,0.1388888888888889,0.7933884297520659,7,1
1692,white,0.4027777777777778,0.29333333333333333,0.47945205479452047,0.1164021164021164,0.2027972027972028,0.10975609756097561,0.5808823529411764,0.26404131697869815,0.3814432989690717,0.43055555555555564,0.6611570247933882,6,1
1693,white,0.38888888888888895,0.2533333333333333,0.410958904109589,0.7037037037037038,0.1398601398601399,0.4024390243902439,0.4595588235294118,0.5287282117495096,0.6597938144329896,0.3888888888888889,0.6611570247933882,7,1
1694,white,0.45833333333333337,0.5599999999999999,0.0,0.010582010582010588,0.17482517482517484,0.5487804878048781,0.3970588235294118,0.3931568754034913,0.48453608247422686,0.16666666666666674,0.1983471074380163,4,0
1695,white,0.29166666666666674,0.24000000000000002,0.3972602739726027,0.02116402116402117,0.1608391608391609,0.3170731707317073,0.33088235294117646,0.1607488702388693,0.6804123711340204,0.3055555555555555,0.7107438016528926,6,1
1696,white,0.4027777777777778,0.33333333333333337,0.3835616438356165,0.031746031746031744,0.1608391608391609,0.45121951219512196,0.4595588235294118,0.11555842479018708,0.48453608247422686,0.2638888888888889,0.8264462809917352,6,1
1697,white,0.4027777777777778,0.29333333333333333,0.47945205479452047,0.1164021164021164,0.2027972027972028,0.10975609756097561,0.5808823529411764,0.26404131697869815,0.3814432989690717,0.43055555555555564,0.6611570247933882,6,1
1698,white,0.48611111111111127,0.2799999999999999,0.4246575342465753,0.05820105820105821,0.18181818181818188,0.2682926829268293,0.3823529411764706,0.3544222078760555,0.36082474226804084,0.22222222222222227,0.47933884297520657,5,0
1699,white,0.5972222222222222,0.45333333333333325,0.3972602739726027,0.18518518518518517,0.14685314685314688,0.36585365853658536,0.34558823529411764,0.25758553905745885,0.28865979381443285,0.1388888888888889,0.7933884297520659,7,1
1700,white,0.4722222222222222,0.14666666666666664,0.3287671232876712,0.3015873015873016,0.31468531468531474,0.4024390243902439,0.8272058823529411,0.599741768883149,0.6597938144329896,0.4444444444444445,0.3305785123966942,6,1
1701,white,0.36111111111111116,0.31999999999999995,0.1643835616438356,0.5767195767195767,0.16783216783216787,0.4146341463414634,0.5845588235294117,0.664299548095542,0.5154639175257731,0.1388888888888889,0.165289256198347,5,0
1702,white,0.44444444444444453,0.31999999999999995,0.547945205479452,0.04761904761904763,0.17482517482517484,0.14634146341463414,0.286764705882353,0.47062621045836295,0.7216494845360826,0.5277777777777777,0.39669421487603307,5,0
1703,white,0.36111111111111116,0.31999999999999995,0.1643835616438356,0.5767195767195767,0.16783216783216787,0.4146341463414634,0.5845588235294117,0.664299548095542,0.5154639175257731,0.1388888888888889,0.165289256198347,5,0
1704,white,0.4722222222222222,0.14666666666666664,0.3287671232876712,0.3015873015873016,0.31468531468531474,0.4024390243902439,0.8272058823529411,0.599741768883149,0.6597938144329896,0.4444444444444445,0.3305785123966942,6,1
1705,white,0.4722222222222222,0.12000000000000002,0.3150684931506849,0.3015873015873016,0.2937062937062937,0.4146341463414634,0.8602941176470588,0.5932859909619168,0.6597938144329896,0.4444444444444445,0.3305785123966942,6,1
1706,white,0.5277777777777778,0.48,0.3287671232876712,0.5608465608465608,0.15384615384615385,0.4878048780487805,0.5919117647058824,0.49644932214332016,0.4123711340206184,0.2916666666666667,0.5454545454545454,7,1
1707,white,0.5277777777777778,0.48,0.3287671232876712,0.5608465608465608,0.15384615384615385,0.4878048780487805,0.5919117647058824,0.49644932214332016,0.4123711340206184,0.2916666666666667,0.5454545454545454,7,1
1708,white,0.48611111111111127,0.5466666666666666,0.3287671232876712,0.7671957671957672,0.14685314685314688,0.4024390243902439,0.5404411764705882,0.5287282117495096,0.42268041237113385,0.40277777777777785,0.6611570247933882,7,1
1709,white,0.5277777777777778,0.48,0.3287671232876712,0.5608465608465608,0.15384615384615385,0.4878048780487805,0.5919117647058824,0.49644932214332016,0.4123711340206184,0.2916666666666667,0.5454545454545454,7,1
1710,white,0.48611111111111127,0.5466666666666666,0.3287671232876712,0.7671957671957672,0.14685314685314688,0.4024390243902439,0.5404411764705882,0.5287282117495096,0.42268041237113385,0.40277777777777785,0.6611570247933882,7,1
1711,white,0.3472222222222223,0.1733333333333333,0.410958904109589,0.26455026455026454,0.2447552447552448,0.5121951219512195,0.5661764705882353,0.5029051000645666,0.9072164948453612,0.2638888888888889,0.4297520661157024,6,1
1712,white,0.4305555555555557,0.14666666666666664,0.3150684931506849,0.2698412698412699,0.7972027972027973,0.3170731707317073,0.3602941176470588,0.535183989670756,0.32989690721649456,0.4444444444444445,0.23140495867768607,6,1
1713,white,0.45833333333333337,0.2133333333333333,0.3972602739726027,0.08465608465608468,0.19580419580419584,0.43902439024390244,0.35294117647058826,0.3156875403486197,0.5670103092783503,0.5833333333333333,0.4958677685950412,7,1
1714,white,0.36111111111111116,0.3466666666666667,0.4931506849315068,0.5502645502645503,0.30069930069930073,0.6341463414634146,0.8860294117647058,0.7288573273079493,0.7422680412371134,0.4583333333333334,0.2148760330578514,6,1
1715,white,0.4305555555555557,0.14666666666666664,0.3150684931506849,0.2698412698412699,0.7972027972027973,0.3170731707317073,0.3602941176470588,0.535183989670756,0.32989690721649456,0.4444444444444445,0.23140495867768607,6,1
1716,white,0.41666666666666674,0.13333333333333333,0.4520547945205479,0.02116402116402117,0.31468531468531474,0.2804878048780488,0.5808823529411764,0.3544222078760555,0.7216494845360826,0.40277777777777785,0.4132231404958677,5,0
1717,white,0.45833333333333337,0.2133333333333333,0.3972602739726027,0.08465608465608468,0.19580419580419584,0.43902439024390244,0.35294117647058826,0.3156875403486197,0.5670103092783503,0.5833333333333333,0.4958677685950412,7,1
1718,white,0.6111111111111113,0.2666666666666667,0.6164383561643836,0.380952380952381,0.3496503496503497,0.3780487804878049,0.4889705882352941,0.6513879922530634,0.6288659793814433,0.7638888888888888,0.5289256198347105,6,1
1719,white,0.3055555555555556,0.3466666666666667,0.6301369863013698,0.21693121693121697,0.1398601398601399,0.24390243902439024,0.3235294117647059,0.25112976113621954,0.5876288659793816,0.5555555555555556,0.7107438016528926,6,1
1720,white,0.48611111111111127,0.48,0.273972602739726,0.5767195767195767,0.2797202797202798,0.524390243902439,0.5551470588235293,0.7030342156229921,0.5670103092783503,0.3055555555555555,0.165289256198347,5,0
1721,white,0.513888888888889,0.24000000000000002,0.7945205479452054,0.3862433862433863,0.2237762237762238,0.7439024390243902,0.6397058823529411,0.6126533247256418,0.36082474226804084,0.22222222222222227,0.165289256198347,5,0
1722,white,0.48611111111111127,0.48,0.273972602739726,0.5767195767195767,0.2797202797202798,0.524390243902439,0.5551470588235293,0.7030342156229921,0.5670103092783503,0.3055555555555555,0.165289256198347,5,0
1723,white,0.6666666666666666,0.5466666666666666,0.7808219178082191,0.9100529100529101,0.30069930069930073,0.4024390243902439,0.8713235294117646,0.8773402194964461,0.268041237113402,0.8333333333333333,0.165289256198347,5,0
1724,white,0.4305555555555557,0.2133333333333333,0.3424657534246575,0.05820105820105821,0.23076923076923084,0.5731707317073171,0.6727941176470588,0.3156875403486197,0.5463917525773194,0.27777777777777773,0.5619834710743801,6,1
1725,white,0.44444444444444453,0.22666666666666666,0.3424657534246575,0.05291005291005292,0.25874125874125875,0.5975609756097561,0.6433823529411764,0.3479664299548091,0.4948453608247423,0.27777777777777773,0.4958677685950412,7,1
1726,white,0.3055555555555556,0.3466666666666667,0.6301369863013698,0.21693121693121697,0.1398601398601399,0.24390243902439024,0.3235294117647059,0.25112976113621954,0.5876288659793816,0.5555555555555556,0.7107438016528926,6,1
1727,white,0.3472222222222223,0.13333333333333333,0.4246575342465753,0.05291005291005292,0.2797202797202798,0.4268292682926829,0.4448529411764706,0.4060684312459699,0.9072164948453612,0.625,0.39669421487603307,7,1
1728,white,0.6111111111111113,0.2533333333333333,0.5342465753424658,0.09523809523809523,0.3426573426573427,0.18292682926829268,0.3713235294117647,0.5416397675920024,0.5773195876288657,0.5138888888888888,0.3801652892561984,5,0
1729,white,0.4027777777777778,0.2133333333333333,0.47945205479452047,0.3068783068783069,0.27272727272727276,0.524390243902439,0.6102941176470588,0.47062621045836295,0.5876288659793816,0.4583333333333334,0.4132231404958677,7,1
1730,white,0.5694444444444445,0.18666666666666668,0.3835616438356165,0.7089947089947091,0.3076923076923077,1.0,0.7022058823529411,0.7094899935442243,0.4329896907216497,0.3194444444444445,0.2975206611570249,6,1
1731,white,0.6944444444444445,0.3466666666666667,0.4657534246575343,0.05291005291005292,0.3286713286713287,0.14634146341463414,0.625,0.48353776630084155,0.4329896907216497,0.34722222222222215,0.28099173553719003,5,0
1732,white,0.6944444444444445,0.33333333333333337,0.4657534246575343,0.042328042328042326,0.3286713286713287,0.15853658536585366,0.6066176470588235,0.48353776630084155,0.42268041237113385,0.34722222222222215,0.28099173553719003,5,0
1733,white,0.5694444444444445,0.18666666666666668,0.3835616438356165,0.7089947089947091,0.3076923076923077,1.0,0.7022058823529411,0.7094899935442243,0.4329896907216497,0.3194444444444445,0.2975206611570249,6,1
1734,white,0.38888888888888895,0.13333333333333333,0.2602739726027397,0.21693121693121697,0.25874125874125875,0.6829268292682927,0.5698529411764706,0.48353776630084155,0.6185567010309279,0.6111111111111112,0.4132231404958677,6,1
1735,white,0.5416666666666666,0.16,0.3835616438356165,0.5079365079365079,0.31468531468531474,0.9390243902439025,0.6617647058823529,0.6384764364105848,0.4329896907216497,0.3333333333333333,0.3305785123966942,6,1
1736,white,0.4722222222222222,0.06666666666666668,0.4246575342465753,0.08994708994708994,0.31468531468531474,0.25609756097560976,0.3602941176470588,0.3415106520335627,0.5360824742268044,0.9722222222222221,0.5785123966942147,7,1
1737,white,0.375,0.2666666666666667,0.410958904109589,0.380952380952381,0.2797202797202798,0.6829268292682927,0.7205882352941176,0.5610071013557132,0.5360824742268044,0.2361111111111111,0.24793388429752072,5,0
1738,white,0.44444444444444453,0.22666666666666666,0.410958904109589,0.09523809523809523,0.23076923076923084,0.2926829268292683,0.42647058823529416,0.44480309877340574,0.731958762886598,0.5416666666666667,0.4132231404958677,6,1
1739,white,0.513888888888889,0.2533333333333333,0.3424657534246575,0.7037037037037038,0.2867132867132868,0.5365853658536586,0.7095588235294117,0.7288573273079493,0.6391752577319587,0.3888888888888889,0.2975206611570249,6,1
1740,white,0.41666666666666674,0.3866666666666666,0.3835616438356165,0.6984126984126985,0.15384615384615385,0.4024390243902439,0.48161764705882354,0.49644932214332016,0.39175257731958757,0.20833333333333331,0.5950413223140494,6,1
1741,white,0.48611111111111127,0.1733333333333333,0.3698630136986301,0.35449735449735453,0.15384615384615385,0.4878048780487805,0.5073529411764706,0.3931568754034913,0.4432989690721647,0.22222222222222227,0.6280991735537191,7,1
1742,white,0.5972222222222222,0.13333333333333333,0.3835616438356165,0.417989417989418,0.18181818181818188,0.4878048780487805,0.4926470588235294,0.5222724338282774,0.32989690721649456,0.20833333333333331,0.3471074380165289,7,1
1743,white,0.33333333333333337,0.14666666666666664,0.2876712328767123,0.0634920634920635,0.2797202797202798,0.4146341463414634,0.5772058823529411,0.3415106520335627,0.6082474226804124,0.3888888888888889,0.3801652892561984,6,1
1744,white,0.4305555555555557,0.1733333333333333,0.3013698630136986,0.23809523809523808,0.27272727272727276,0.45121951219512196,0.5955882352941176,0.47708198837960936,0.6391752577319587,0.37499999999999994,0.39669421487603307,6,1
1745,white,0.26388888888888895,0.33333333333333337,0.273972602739726,0.8174603174603176,0.2657342657342658,0.3048780487804878,0.588235294117647,0.6772111039380349,0.3814432989690717,0.3333333333333333,0.14876033057851235,5,0
1746,white,0.26388888888888895,0.33333333333333337,0.273972602739726,0.8174603174603176,0.2657342657342658,0.3048780487804878,0.588235294117647,0.6772111039380349,0.3814432989690717,0.3333333333333333,0.14876033057851235,5,0
1747,white,0.5555555555555557,0.2799999999999999,0.4246575342465753,0.35714285714285715,0.17482517482517484,0.43902439024390244,0.5441176470588235,0.43189154293092713,0.35051546391752586,0.125,0.4628099173553719,5,0
1748,white,0.375,0.30666666666666664,0.5205479452054794,0.8174603174603176,0.3426573426573427,0.18292682926829268,0.5845588235294117,0.8127824402840673,0.6804123711340204,0.5277777777777777,0.1983471074380163,5,0
1749,white,0.5694444444444445,0.14666666666666664,0.410958904109589,0.07407407407407408,0.3076923076923077,0.5731707317073171,0.4926470588235294,0.44480309877340574,0.47422680412371143,0.37499999999999994,0.2644628099173554,6,1
1750,white,0.5694444444444445,0.16,0.4931506849315068,0.031746031746031744,0.1608391608391609,0.24390243902439024,0.2647058823529412,0.3221433182698519,0.3711340206185567,0.20833333333333331,0.39669421487603307,6,1
1751,white,0.5694444444444445,0.22666666666666666,0.3561643835616438,0.7089947089947091,0.23776223776223776,0.4878048780487805,0.8897058823529411,0.7417688831504279,0.31958762886597913,0.486111111111111,0.11570247933884281,6,1
1752,white,0.45833333333333337,0.16,0.8356164383561643,0.8253968253968255,0.23776223776223776,0.15853658536585366,0.35661764705882354,0.7482246610716601,0.35051546391752586,0.19444444444444442,0.1983471074380163,6,1
1753,white,0.5277777777777778,0.29333333333333333,0.5753424657534246,0.724867724867725,0.2517482517482518,0.5365853658536586,0.7610294117647058,0.7740477727566173,0.47422680412371143,0.5694444444444444,0.1983471074380163,5,0
1754,white,0.45833333333333337,0.16,0.8356164383561643,0.8253968253968255,0.23776223776223776,0.15853658536585366,0.35661764705882354,0.7482246610716601,0.35051546391752586,0.19444444444444442,0.1983471074380163,6,1
1755,white,0.5277777777777778,0.29333333333333333,0.5753424657534246,0.724867724867725,0.2517482517482518,0.5365853658536586,0.7610294117647058,0.7740477727566173,0.47422680412371143,0.5694444444444444,0.1983471074380163,5,0
1756,white,0.5277777777777778,0.29333333333333333,0.5753424657534246,0.724867724867725,0.2517482517482518,0.5365853658536586,0.7610294117647058,0.7740477727566173,0.47422680412371143,0.5694444444444444,0.1983471074380163,5,0
1757,white,0.3472222222222223,0.18666666666666668,0.4383561643835616,0.3862433862433863,0.1398601398601399,0.4024390243902439,0.4338235294117647,0.49644932214332016,0.7010309278350513,0.2361111111111111,0.36363636363636354,5,0
1758,white,0.45833333333333337,0.16,0.8356164383561643,0.8253968253968255,0.23776223776223776,0.15853658536585366,0.35661764705882354,0.7482246610716601,0.35051546391752586,0.19444444444444442,0.1983471074380163,6,1
1759,white,0.4305555555555557,0.6,0.0273972602739726,0.02116402116402117,0.1888111888111888,0.4634146341463415,0.3713235294117647,0.3802453195610127,0.4948453608247423,0.1388888888888889,0.165289256198347,5,0
1760,white,0.4722222222222222,0.2133333333333333,0.5616438356164383,0.6878306878306879,0.2867132867132868,0.4878048780487805,0.6323529411764706,0.7546804389929065,0.6701030927835054,0.2916666666666667,0.28099173553719003,5,0
1761,white,0.45833333333333337,0.2133333333333333,0.547945205479452,0.9126984126984129,0.2797202797202798,0.5975609756097561,0.6580882352941176,0.8321497740477781,0.6391752577319587,0.27777777777777773,0.2644628099173554,5,0
1762,white,0.513888888888889,0.09333333333333332,0.547945205479452,0.03703703703703705,0.1888111888111888,0.2804878048780488,0.3897058823529412,0.3931568754034913,0.4329896907216497,0.75,0.3305785123966942,5,0
1763,white,0.5277777777777778,0.29333333333333333,0.5753424657534246,0.724867724867725,0.2517482517482518,0.5365853658536586,0.7610294117647058,0.7740477727566173,0.47422680412371143,0.5694444444444444,0.1983471074380163,5,0
1764,white,0.513888888888889,0.33333333333333337,0.5616438356164383,0.6931216931216931,0.2517482517482518,0.524390243902439,0.7022058823529411,0.7611362169141387,0.47422680412371143,0.5833333333333333,0.18181818181818166,5,0
1765,white,0.4027777777777778,0.2133333333333333,0.4246575342465753,0.9365079365079366,0.25874125874125875,0.47560975609756095,0.5,0.8321497740477781,0.5979381443298966,0.2638888888888889,0.11570247933884281,5,0
1766,white,0.4027777777777778,0.2133333333333333,0.4246575342465753,0.9365079365079366,0.25874125874125875,0.47560975609756095,0.5,0.8321497740477781,0.5979381443298966,0.2638888888888889,0.11570247933884281,5,0
1767,white,0.4027777777777778,0.36,0.6027397260273972,0.3121693121693122,0.3286713286713287,0.36585365853658536,0.5698529411764706,0.5222724338282774,0.4329896907216497,0.3055555555555555,0.24793388429752072,5,0
1768,white,0.5555555555555557,0.24000000000000002,0.4520547945205479,0.5132275132275133,0.20979020979020985,0.8780487804878049,0.7573529411764706,0.6320206584893526,0.21649484536082486,0.37499999999999994,0.24793388429752072,6,1
1769,white,0.5000000000000001,0.2799999999999999,0.9178082191780822,0.39682539682539686,0.19580419580419584,0.6341463414634146,0.588235294117647,0.6126533247256418,0.18556701030927814,0.2638888888888889,0.14876033057851235,6,1
1770,white,0.5000000000000001,0.2799999999999999,0.9178082191780822,0.39682539682539686,0.19580419580419584,0.6341463414634146,0.588235294117647,0.6126533247256418,0.18556701030927814,0.2638888888888889,0.14876033057851235,6,1
1771,white,0.45833333333333337,0.30666666666666664,0.5616438356164383,0.4232804232804233,0.3076923076923077,0.17073170731707316,0.30514705882352944,0.6772111039380349,0.5876288659793816,0.5833333333333333,0.31404958677685957,6,1
1772,white,0.38888888888888895,0.48,0.4246575342465753,0.0687830687830688,0.14685314685314688,0.4878048780487805,0.3602941176470588,0.1865719819238194,0.5876288659793816,0.5555555555555556,0.7603305785123966,7,1
1773,white,0.8472222222222222,0.19999999999999998,0.3698630136986301,0.7142857142857143,0.16783216783216787,0.5365853658536586,0.588235294117647,0.7546804389929065,0.0,0.2916666666666667,0.28099173553719003,6,1
1774,white,0.48611111111111127,0.1733333333333333,0.410958904109589,0.3862433862433863,0.20979020979020985,0.15853658536585366,0.411764705882353,0.45771465461588434,0.24742268041237114,0.16666666666666674,0.39669421487603307,5,0
1775,white,0.6805555555555557,0.19999999999999998,0.47945205479452047,0.5343915343915344,0.21678321678321683,0.3048780487804878,0.650735294117647,0.7288573273079493,0.21649484536082486,0.37499999999999994,0.18181818181818166,6,1
1776,white,0.5416666666666666,0.3466666666666667,0.3698630136986301,0.031746031746031744,0.21678321678321683,0.2926829268292683,0.36764705882352944,0.3931568754034913,0.2989690721649483,0.4583333333333334,0.39669421487603307,5,0
1777,white,0.5555555555555557,0.24000000000000002,0.4520547945205479,0.5132275132275133,0.20979020979020985,0.8780487804878049,0.7573529411764706,0.6320206584893526,0.21649484536082486,0.37499999999999994,0.24793388429752072,6,1
1778,white,0.5000000000000001,0.2799999999999999,0.9178082191780822,0.39682539682539686,0.19580419580419584,0.6341463414634146,0.588235294117647,0.6126533247256418,0.18556701030927814,0.2638888888888889,0.14876033057851235,6,1
1779,white,0.29166666666666674,0.2666666666666667,0.47945205479452047,0.0687830687830688,0.19580419580419584,0.18292682926829268,0.41911764705882354,0.3996126533247235,0.4536082474226806,0.6527777777777777,0.4297520661157024,5,0
1780,white,0.5555555555555557,0.3866666666666666,0.410958904109589,0.11111111111111113,0.1398601398601399,0.7682926829268293,0.5588235294117647,0.28986442866366247,0.4123711340206184,0.5138888888888888,0.6611570247933882,7,1
1781,white,0.45833333333333337,0.3733333333333333,0.4931506849315068,0.2698412698412699,0.2027972027972028,0.3048780487804878,0.3382352941176471,0.27695287282116965,0.21649484536082486,0.5138888888888888,0.743801652892562,7,1
1782,white,0.513888888888889,0.06666666666666668,0.4657534246575343,0.4603174603174604,0.3706293706293707,0.47560975609756095,0.44117647058823534,0.6126533247256418,0.5051546391752577,0.2361111111111111,0.2644628099173554,5,0
1783,white,0.375,0.22666666666666666,0.4931506849315068,0.39682539682539686,0.2517482517482518,0.6463414634146342,0.6397058823529411,0.5610071013557132,0.3711340206185567,0.27777777777777773,0.1983471074380163,5,0
1784,white,0.44444444444444453,0.13333333333333333,0.3561643835616438,0.03703703703703705,0.2237762237762238,0.23170731707317072,0.23897058823529413,0.3544222078760555,0.32989690721649456,0.7222222222222221,0.31404958677685957,6,1
